id,category,is_liquid,nutritional_saturated_fat_100g,nutritional_carbohydrates_100g,nutritional_fat_100g,nutritional_sugars_100g,nutritional_proteins_100g,nutritional_fiber_100g,nutritional_energy_100g,nutritional_salt_100g,ingredients_ordered,target
69f814980bc92282cf5be2417d45094c,Leche,1,2.5,4.7,3.6,4.7,3.0,0.0,63.0,0.13,['sG2ApLdn0OnEW3OaCMys'],0
359da1b0f39ecc47529f26bdb3884d77,"Galletas, bollería y otros dulces",0,1.2,70.0,15.0,26.0,7.2,4.0,452.0,0.58,"['nJsnpHiBOUfvj5itad3B', 'qGKTUO71dOoWlFa9ST4G', '1td50V0ztIZjCjIxqRjU', 'c2HP4JRIGaL4BVQsRQVz', 'c2HP4JRIGaL4BVQsRQVz', 'lG21cerWQlbOPqoXOIji', 'QB8wHt8fLPk523yawgJ5', '0kHti3jkfjNYEOdiqaFM', 'UODOEihlSRK2ZXbuS1Fy', '2yxbBGK0kAcb6OIygCiO', 'h9snrucUqtJVB2UMv3CZ', 'rOrThr2bWNPoyzHI1JbL', 'VYUpH3z6LpMNFbRaHzYF']",1
7808639b1af36cec82aa2eb5bc885153,Aceites,0,13.7,,91.3,0.0,0.0,0.0,822.0,0.0,"['3SSIwcLXeAYwSewfwAiO', 'qGKTUO71dOoWlFa9ST4G']",0
39918b8171c44a27173dcae70af1c927,Panes,0,,62.7,1.3,3.5,8.2,2.1,298.0,0.7,"['nJsnpHiBOUfvj5itad3B', 'cSoODVpMKhGnpTL6xxSn', '1td50V0ztIZjCjIxqRjU', '8IjrNQjQcn7pLd42pqzL', '0kHti3jkfjNYEOdiqaFM']",1
0e885c464e682be43f74e07ee74a57af,Bebidas vegetales,1,0.1,8.3,0.8,6.3,1.4,0.2,46.0,0.07,"['cSoODVpMKhGnpTL6xxSn', '49s8nKETsDAgREXNayJM', '0kHti3jkfjNYEOdiqaFM', '3AniSyaBzK0OpthzTTvL', 'UODOEihlSRK2ZXbuS1Fy', 'TQWrZfPEDiIGFP8tpoyc']",0
8f91d753d007f75e0d7fe0dce4983793,Aperitivos,0,4.5,51.6,36.3,0.5,6.5,0.0,558.0,1.3,"['klrlExl789l2xM4BU4Fs', '4PrBWtlTbd5kiw22JmMt', '064N6MsfJc0Me0WVGt2B', 'Q7jLEHIaZvL0Y4Ca4zrU', 'N3y7yDC3znfIWxDuf6Tw', 'Ae4mXPveRdE0rx8s0G2P', '0kHti3jkfjNYEOdiqaFM', 'r3leHPdAWlXoeSUfJFge', '3gHr4fxqnfnDuXCWhV2d', 'UODOEihlSRK2ZXbuS1Fy']",1
8f3502b34716ed72c3c2c60f9e1ebaf9,"Galletas, bollería y otros dulces",0,11.0,64.0,24.0,36.0,6.0,2.1,506.0,0.58,"['nJsnpHiBOUfvj5itad3B', '1td50V0ztIZjCjIxqRjU', '8Qd7A0e4mhrGHeLeIAzM', 'FYkxQL6lAy4CXg4VKqK2', 'B9IGYqzjMiOh1ewBbTcX', '7ZargBWUn7XjUv4CrQIQ', 'UQsN3ErKH1r9cwGhVqaY', 'XzlwgzxTvDecP52n0pqc', '3KwvXwubLage6x0tKwdw', 'ep5Lv90MdfmTQz0DWuXx', 'EInFvJ1B8OAw3MPdoPdy', 'yYbVh8QmCfhjHMLaTdwb', 'rzTNvaLwKIJHBkXdBKx3', 'Ao6CaPGOixij2kmo2TzZ', '0kHti3jkfjNYEOdiqaFM', 'UODOEihlSRK2ZXbuS1Fy', 'h9snrucUqtJVB2UMv3CZ', '2yxbBGK0kAcb6OIygCiO', 'H98RZN18808w890c9k1a', 'pn4ps6dOCEVeVJZ6iVWJ', 'nv8qTcdIH6u41bJ63TQu', 'BO3XiuaC4uLDMxsVNVl1', 'r3leHPdAWlXoeSUfJFge']",1
87fa9a5fc90528afb03a746b52491ac8,Verduras y hortalizas,0,1.7,9.7,4.7,3.4,1.9,0.0,93.0,0.64,"['SwK0hWD6P65sPGAag9Zv', 'LsVcMyyeIZgUHx23JF7f', 'qGKTUO71dOoWlFa9ST4G', '6H2R437ysWATXbrS9WqS', 'CoHXrWtI0ieJ8tf98Vy7', 'dacORir4fTl99EyPSsjW', '9oPPPmx4ARqGe973UXtL', 'rV4Ay3IYTiytaBzLOBSs', 'CzaQWH2lqFcEFDQ0qlsu', 'FYkxQL6lAy4CXg4VKqK2', 'nqLrQIUghzGE8XJK6p57', 'cSoODVpMKhGnpTL6xxSn', 'UODOEihlSRK2ZXbuS1Fy', 'Ie95EHQVta3YjrSR1NIV', 'TFlTjzT7eDwS6KGDZsBe', 'r3leHPdAWlXoeSUfJFge', '0kHti3jkfjNYEOdiqaFM', '7dTKaDhQYCelTZY0ly0n', '1d9yVz2IDUcPQe8kvDZA', '1MFMVjvMYtX0kopMnMxd', 'YSsbvX0VUOAmHl3iUsW8', '1td50V0ztIZjCjIxqRjU', 'mxp6nLZ2HHdpHHg0FbOM', 'Hz9hXk66kqDCSU2jublS', 'WVrtAT81SCHx5oT8xEUZ', 'uEpD0T8XJwzUcaG7rLAj', '8mVM0d0eHiUmaiB5LeNw', '5kKKTGZZohghBcSCNkVi', 'xFrtxzgvECAfKXfg7XcT', 'tb8vqOKlRMtbAP8KExqW', 'N3y7yDC3znfIWxDuf6Tw', 'Erwdjd3OtzRMjlHmEHdG', 'FJHszvVZrf5X7nMVtIVC']",1
166214d49a869ee6c9752fcfaa542fc0,Refrescos,1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.02,"['cSoODVpMKhGnpTL6xxSn', 'Qoik2HkvEqHCyjTqc4ef', 'UODOEihlSRK2ZXbuS1Fy', 'r3leHPdAWlXoeSUfJFge', 'pPxSAwYzDa7HEnq1Fpbh', 'VgjX1lSSpIthRaYNHmIj', 'eqjXPtDgRiMJkmKbb3LM', '822DjtTdZSOyWKBJ9XsH', 'rOrThr2bWNPoyzHI1JbL', 'fVNqsrGa4Fw5ezA8h3Sl', '2JeXPfb67I4sxZUDIRWa', 'qGKTUO71dOoWlFa9ST4G']",1
88d2d9f3543bfd0bfdcd7eca74dbb56e,Cereales de desayuno,0,0.1,84.0,0.8,5.0,7.0,2.0,375.0,2.5,"['6H2R437ysWATXbrS9WqS', '1td50V0ztIZjCjIxqRjU', '0kHti3jkfjNYEOdiqaFM']",0
3540977ca2ee0e9379ea6fb4ec02117a,"Galletas, bollería y otros dulces",0,0.1,69.0,0.5,68.0,0.5,0.0,170.0,0.01,"['UODOEihlSRK2ZXbuS1Fy', 'Anq3OHw7CwRGgXXY0KDR', '5FKRoqlRYYCkoDMXGbtz', 'rSSV9tFN2Am5MSjlEHsH', 'Jp4Qsm5iCaJcu74tYYFB', 'hM2cTJWb3GFqgK4reyTX', 'BO3XiuaC4uLDMxsVNVl1', 'ceh7DwxTwfNb0JVJPBrL', 'oOKzVN1o5RUVJLGtg20v', 'pPxSAwYzDa7HEnq1Fpbh', 'qGKTUO71dOoWlFa9ST4G', 'xjYHx5U01eoxCBgi8EbR', 'd5igQzjd3VKUhGzityDT', 'eqjXPtDgRiMJkmKbb3LM', '822DjtTdZSOyWKBJ9XsH', '9Yq2TCcQzsorx1W9vFYA']",1
0eb08286a87d4b41a88486d1c1090807,Gazpacho y salmorejo,1,0.5,4.3,2.6,3.9,0.9,3.0,50.0,0.7,"['ROfehrwP1oUXP3VOCmKc', 'BFGtRgD4j3fcpBS7uHAu', 'onkCtR3kTwC4eWtrUeZF', 'WVrtAT81SCHx5oT8xEUZ', '3SSIwcLXeAYwSewfwAiO', 'O1i5rJEDVuypBcVCoU5J', 'MQpIwugBJhNOSeQt6oEs', '0kHti3jkfjNYEOdiqaFM', '1MFMVjvMYtX0kopMnMxd']",0
4fc9dd7b5f59c410284f65e6c9fd3ded,Salsas de tomate y otras salsas,0,2.7,3.56,22.7,1.5,0.63,0.0,221.0,2.7,"['VCPoPquFv2TjamegciwE', '3qsQASr9WYSRyTNDGJ3I', 'cSoODVpMKhGnpTL6xxSn', '4PrBWtlTbd5kiw22JmMt', 'ROfehrwP1oUXP3VOCmKc', '5kKKTGZZohghBcSCNkVi', '0kHti3jkfjNYEOdiqaFM', 'MQpIwugBJhNOSeQt6oEs', 'UODOEihlSRK2ZXbuS1Fy', 'r3leHPdAWlXoeSUfJFge', 'VVadB2B1s29rgXngYPFX', 'fWSMOp9v2fGx8COcCMew', '2JeXPfb67I4sxZUDIRWa']",1
e87ace16270d8d013550dda038a890de,Cereales de desayuno,0,4.5,65.0,8.0,19.0,10.0,10.0,394.0,0.05,"['YIVpcsPK1whA2QVumnWV', 'oGxkmAyp3W46fIg3WwyV', '1td50V0ztIZjCjIxqRjU', 'UQsN3ErKH1r9cwGhVqaY', 'B9IGYqzjMiOh1ewBbTcX', '3KwvXwubLage6x0tKwdw', 'UODOEihlSRK2ZXbuS1Fy', 'pn4ps6dOCEVeVJZ6iVWJ', '1hmrFqGuJQ71QfBq5UyS']",1
111e0241f5bdc9e70952682d4a182700,Salsas de tomate y otras salsas,0,0.0,2.0,0.0,0.0,10.0,0.0,57.0,16.4,"['cSoODVpMKhGnpTL6xxSn', 'QD0tKPnvEwOpxlEYS0Y8', '0kHti3jkfjNYEOdiqaFM', '4af4sQWNjpo23s28QIvA']",0
b67a76620f2f4c17e2e36ef58145d685,Panes,0,1.6,,12.6,2.5,12.8,10.5,415.0,1.2,"['nJsnpHiBOUfvj5itad3B', 'cSoODVpMKhGnpTL6xxSn', 'c2HP4JRIGaL4BVQsRQVz', 'JgPovAzRZ9AaXqW364mf', 'bxS7p5OLd358c9J93WOB', 'vCJSRtjurBgOg5Urf7ia', '3SSIwcLXeAYwSewfwAiO', 'r78ypyFUjhINe9HUxySZ', 'gzRIKfUmz7ZOtl8wMkHJ', 'bzZ3TpOsZpWp81ox6DUA', 'zDvo7KnFyXhlYBMM5GMx', 'fGRObyVHQwoFEdcllo11', 'D4uF6uw29CiPZalsc2TV', '0kHti3jkfjNYEOdiqaFM', '8IjrNQjQcn7pLd42pqzL']",1
8af4b640b3108d1352ae22cf21eb252b,Pescado y marisco,0,0.5,1.3,0.6,0.5,20.0,0.0,89.0,0.79,"['IzxR4mDzpBbQ823ETP2o', 'cSoODVpMKhGnpTL6xxSn', '0kHti3jkfjNYEOdiqaFM', 'UODOEihlSRK2ZXbuS1Fy', 'rb65VomfSNu7H5gE2gVH']",0
0c0f7129ecdb96244dd1eb1e0cc12ef9,Café,1,0.1,,1.7,4.8,0.7,0.0,41.0,0.0,"['29730kLwkW3kxGzyOunD', 'NzgAsRUMZEwjkemuXR7P', 'cSoODVpMKhGnpTL6xxSn', '1td50V0ztIZjCjIxqRjU', '0kHti3jkfjNYEOdiqaFM', 'rOrThr2bWNPoyzHI1JbL', 'fKTM9sGw3AWrw1UBGXBV', 'UODOEihlSRK2ZXbuS1Fy', 'TQWrZfPEDiIGFP8tpoyc', 'VYUpH3z6LpMNFbRaHzYF']",1
053d946b301fca70edc21c048055fcb4,Panes,0,4.6,52.0,7.4,3.0,7.4,0.0,309.0,2.5,"['nJsnpHiBOUfvj5itad3B', 'cSoODVpMKhGnpTL6xxSn', '0kHti3jkfjNYEOdiqaFM', '8Qd7A0e4mhrGHeLeIAzM', 'UODOEihlSRK2ZXbuS1Fy', 'oOKzVN1o5RUVJLGtg20v', '4mbTCt3B8EvOWntcgvJi', 'lKffwL978fhcVYXTSUWe', 'rb65VomfSNu7H5gE2gVH', 'zf6fRxYiEIQ9uGSA5td8', 'KHe7VCGLvsXKNTPbd9cJ', 'TFlTjzT7eDwS6KGDZsBe', 'Erwdjd3OtzRMjlHmEHdG', 'B7N0Z0gx36sFPuAkYIid']",1
139dc5b9e0308b820315ee7c9427b00b,Mermeladas,0,0.5,41.4,0.5,38.3,0.5,1.1,167.8,0.1,"['3DzPdSNlGRMilGx3ME6J', 'gtM5l9LGK7hxWVecoaVQ', '1td50V0ztIZjCjIxqRjU', 'cSoODVpMKhGnpTL6xxSn', 'Bbf6tVN2ZLt8J3C6kivD']",1
a31ca2a596ac24f20b4e82337d3294f8,Pescado y marisco,0,0.5,0.5,0.5,0.5,17.0,0.0,73.0,2.0,"['ENHtsnSP034EJX1Xyd1b', 'cSoODVpMKhGnpTL6xxSn', '0kHti3jkfjNYEOdiqaFM', 'r3leHPdAWlXoeSUfJFge', 't8WGQDzy0iWrsOVyX5dP', 'kUl1s4pZpRS1TLFDumr3']",0
64918db1b8a54252656294d9d31b745a,"Galletas, bollería y otros dulces",0,2.3,61.0,21.0,18.0,7.5,6.8,477.0,1.1,"['r78ypyFUjhINe9HUxySZ', 'c2HP4JRIGaL4BVQsRQVz', 'b3uvAnIAKGeu8Xvli4hN', '1td50V0ztIZjCjIxqRjU', 'p56K7XXKPax3jePHxsc5', 'UODOEihlSRK2ZXbuS1Fy', '2yxbBGK0kAcb6OIygCiO', 'h9snrucUqtJVB2UMv3CZ', '0kHti3jkfjNYEOdiqaFM']",1
ce4f3925141bad5352863e8c0cc5ae72,Helados,0,12.7,26.2,20.7,24.3,4.5,2.2,314.0,0.13,"['aZGjkzl3qzbftd2JSDHg', 'UODOEihlSRK2ZXbuS1Fy', 'RgdVzuESzrotHzSas9bE', 'qGKTUO71dOoWlFa9ST4G', 'UQsN3ErKH1r9cwGhVqaY', '1td50V0ztIZjCjIxqRjU', 'bN7bygWuMBeyXkF2liKm', 'pn4ps6dOCEVeVJZ6iVWJ', 'EInFvJ1B8OAw3MPdoPdy', 'zUZhmyrfvLg2cIBqCBko', 'hocIolgaxFDdJb8S7iNJ', 'Hz9hXk66kqDCSU2jublS', 'rOrThr2bWNPoyzHI1JbL']",1
4249711f6ade656d7fe7c515c32b88bf,Quesos,0,16.0,4.8,25.0,4.8,8.1,0.0,277.0,0.64,"['aZGjkzl3qzbftd2JSDHg', 'hrGZ9wjzLXmMw3gZ3iCu', 'MQpIwugBJhNOSeQt6oEs', 'rzTNvaLwKIJHBkXdBKx3', 'ep5Lv90MdfmTQz0DWuXx', 'UODOEihlSRK2ZXbuS1Fy', 'Hz9hXk66kqDCSU2jublS', 'EInFvJ1B8OAw3MPdoPdy', '0kHti3jkfjNYEOdiqaFM']",0
916fcb46646796e0b235fe318e214547,Conservas,0,,0.0,5.9,0.0,25.0,0.0,155.0,1.5,"['IzxR4mDzpBbQ823ETP2o', '4PrBWtlTbd5kiw22JmMt']",1
35cf123cfdc2883436e5181d2a52d511,Conservas,0,1.5,1.7,12.4,0.0,14.7,1.2,180.0,1.1,"['IzxR4mDzpBbQ823ETP2o', 'ROfehrwP1oUXP3VOCmKc', '4PrBWtlTbd5kiw22JmMt', 'WVrtAT81SCHx5oT8xEUZ', '0kHti3jkfjNYEOdiqaFM']",1
17289a21b7fcf7e5a7e15ebbf755fb84,Verduras y hortalizas,0,0.0,2.2,0.5,1.4,0.5,1.2,11.0,0.79,"['yYcWodubgLVk0rJx1nfU', 'cSoODVpMKhGnpTL6xxSn', '0kHti3jkfjNYEOdiqaFM', 'UODOEihlSRK2ZXbuS1Fy', 'r3leHPdAWlXoeSUfJFge']",0
9ff0789f7b3c51c97bedc4df474e2110,Caldos y cremas,1,0.0,,2.7,0.9,0.9,0.5,49.0,0.48,"['cSoODVpMKhGnpTL6xxSn', 'v9mHPQfN5Th8ChxMXv48', 'ZaBfhbhEsAcwTaK0frwx', 'WVrtAT81SCHx5oT8xEUZ', 'aZGjkzl3qzbftd2JSDHg', 'klrlExl789l2xM4BU4Fs', 'ESal3ZuhiWjbJeXFQZmO', '0kHti3jkfjNYEOdiqaFM', 'xFrtxzgvECAfKXfg7XcT', '5kKKTGZZohghBcSCNkVi']",0
38aee1b336cd2a30d3cdbb55a42c4794,Legumbres,0,0.5,9.5,2.2,0.7,5.5,0.0,90.0,0.03,"['AWTDUPwmzR50rn8QAqiW', 'cSoODVpMKhGnpTL6xxSn']",0
6620cff0b4717916a1c621046f7b588d,Leche,1,2.4,4.6,3.6,4.6,3.1,0.0,63.0,0.1,['sG2ApLdn0OnEW3OaCMys'],0
b11ea4666df33bccccc473d0a74e962d,Aperitivos,0,4.2,51.0,35.0,0.8,5.6,0.0,546.0,1.5,"['klrlExl789l2xM4BU4Fs', '4PrBWtlTbd5kiw22JmMt', '0kHti3jkfjNYEOdiqaFM']",1
13ce761fd04b85cfdfaa909c30a163e8,Leche,0,1.1,4.7,1.6,4.7,3.1,0.0,46.0,0.13,['bxowAqIaxZzpDUG2Z4PE'],0
7afa5aa4890a9c214fe1925cbd837a8c,"Arroz, pasta y otros cereales",0,0.2,77.0,0.8,0.6,7.2,0.0,348.0,0.0,['izq2HDYr9gP9aTzPlW4a'],0
c4863b5e50eb329c186b0fd958a71304,Conservas,0,5.2,,35.0,0.0,20.0,0.0,397.0,,['IzxR4mDzpBbQ823ETP2o'],0
7973b131993e98e97adf276ce51797fa,Caldos y cremas,1,0.2,4.4,0.5,0.6,0.8,0.5,24.0,0.85,"['nJsnpHiBOUfvj5itad3B', '0kHti3jkfjNYEOdiqaFM', 'v9mHPQfN5Th8ChxMXv48', 'WVrtAT81SCHx5oT8xEUZ', '33hvLvPVFpgl1JDl62W6', 'wz8O3dMxwFcUrPfyehqG', 'BO3XiuaC4uLDMxsVNVl1', 'SsGVl58CVMjshl0XPaQd', '8iM0wYtwcOGnCGastybU', '8Qd7A0e4mhrGHeLeIAzM', '1td50V0ztIZjCjIxqRjU', 'IiDr2DOlSuSJBOQaiQzP', '1ELLCxOCpQ1wDIIY6WvX', 'qGKTUO71dOoWlFa9ST4G', 'UODOEihlSRK2ZXbuS1Fy', 'XerRaVZVRan6xiIIsczM', 'rnuYZPpPYcTOXyMV2Pu7', 'VIeD1lzRBYukCKdSegEl', 'CdjN5vxHuinrJLfqgEdy']",1
0a7696e3025c2facd822aa9b88576168,Salsas de tomate y otras salsas,0,0.4,9.0,3.3,7.4,1.4,1.2,74.0,1.1,"['ROfehrwP1oUXP3VOCmKc', '4PrBWtlTbd5kiw22JmMt', '1td50V0ztIZjCjIxqRjU', '6H2R437ysWATXbrS9WqS', '0kHti3jkfjNYEOdiqaFM', 'WVrtAT81SCHx5oT8xEUZ', 'MQpIwugBJhNOSeQt6oEs', 'g5Ce4oqWNdXXt18GZtUX', '1oKsXvva3GRYRDym6OHh']",1
3e23567ab54aca24fdc1dbf3302319de,Vegano y vegetariano,0,26.0,0.5,75.0,0.5,0.5,0.0,681.0,0.9,"['FYkxQL6lAy4CXg4VKqK2', 'cSoODVpMKhGnpTL6xxSn', 'CzaQWH2lqFcEFDQ0qlsu', 'IOXQAZFVJ93cyq4oJPcT', '29730kLwkW3kxGzyOunD', '0kHti3jkfjNYEOdiqaFM', 'UODOEihlSRK2ZXbuS1Fy', 'Ie95EHQVta3YjrSR1NIV', 'XasPOD9jadwFe8FxD1AH']",1
64a55b16fa0891ee6d96507793965cd3,Cereales de desayuno,0,1.0,83.0,2.9,30.0,7.8,,396.0,0.25,"['nJsnpHiBOUfvj5itad3B', 'eE8ZYpmHiUqdENdEn1JU', '1td50V0ztIZjCjIxqRjU', '1hmrFqGuJQ71QfBq5UyS', '6H2R437ysWATXbrS9WqS', 'p56K7XXKPax3jePHxsc5', '4PrBWtlTbd5kiw22JmMt', '0kHti3jkfjNYEOdiqaFM', 'N3y7yDC3znfIWxDuf6Tw', 'Bbf6tVN2ZLt8J3C6kivD', 'nVIDbwpG7Un6cp9w2MAk', 'a4JDEBzFpGZIPM4sYQmd', 'a4JDEBzFpGZIPM4sYQmd', 'XDb3yzTsIo15arOYGsxD', 'I0Sz8kf1WV740Kzf6g7n', 'dMedtVT8tZZfi6wJPoyW', 'dMedtVT8tZZfi6wJPoyW', '84xoNwsu4Jw2mkD3GYEc', '84xoNwsu4Jw2mkD3GYEc', 'jyjIVgbQezggRMPGCjcT', 'bRa2L7aQrnBRhDumsPKD', 'bRa2L7aQrnBRhDumsPKD', 'KBK9QtVbBdPRTPlA9Sds', 'fVNqsrGa4Fw5ezA8h3Sl', '3AniSyaBzK0OpthzTTvL', 'CwbG6Y0qQpkNTfVJKkF4']",1
9847f5337eee088f5cc9e8a84836a654,Comida preparada,0,8.7,47.6,20.8,3.8,6.7,0.6,406.0,2.2,"['nJsnpHiBOUfvj5itad3B', '8Qd7A0e4mhrGHeLeIAzM', '0kHti3jkfjNYEOdiqaFM', 'UODOEihlSRK2ZXbuS1Fy', 'b2jqGNUlrEGTqsvIE7yE', 'MQpIwugBJhNOSeQt6oEs', 'fghsY9HnuoH3kyqTCOfS', 'lmKqhVU1OKxYgiyJuFf5', '1oRzPOOMKYiSMoDvrucZ', 'tb8vqOKlRMtbAP8KExqW', '1td50V0ztIZjCjIxqRjU', 'qGKTUO71dOoWlFa9ST4G', 'rnuYZPpPYcTOXyMV2Pu7', 'Hz9hXk66kqDCSU2jublS', 'r3leHPdAWlXoeSUfJFge', 'fGRObyVHQwoFEdcllo11', '9MWFiCe1aRsZvGHwIx5G', 'mxp6nLZ2HHdpHHg0FbOM', '5sqxJrUD2cdm96t8CSuJ', 'uEpD0T8XJwzUcaG7rLAj', 'tb1deTzUvqZb2XTYhzrM', 'yTkdH63ilmeHcdqnTRz8', '7YDfEktmf5g2CRkgk8Cp', '6H2R437ysWATXbrS9WqS', 'v9mHPQfN5Th8ChxMXv48', 'WVrtAT81SCHx5oT8xEUZ', 'o5kuI9CXcNBBJpwiwk79', '5kKKTGZZohghBcSCNkVi', 'b0I6udEGZpvhcjDintry', 'Zb5W2lebYsAZN1e6DTJ5', 'Ae4mXPveRdE0rx8s0G2P', 'ACaHu0SN4e8wIqlfHSvQ', 'Bbf6tVN2ZLt8J3C6kivD', 'gzRIKfUmz7ZOtl8wMkHJ', 'N3y7yDC3znfIWxDuf6Tw', 'EInFvJ1B8OAw3MPdoPdy', 'xFrtxzgvECAfKXfg7XcT']",1
147c594bc969a01eb01926700016f478,Conservas,0,0.0,8.1,0.5,0.5,0.9,1.4,39.0,0.68,"['klrlExl789l2xM4BU4Fs', 'cSoODVpMKhGnpTL6xxSn', '0kHti3jkfjNYEOdiqaFM', 'UODOEihlSRK2ZXbuS1Fy']",0
eb0a80da88c446d4c1b60029c5e64926,Helados,0,11.0,38.0,16.0,28.0,3.3,0.0,314.0,0.2,"['nJsnpHiBOUfvj5itad3B', '1td50V0ztIZjCjIxqRjU', 'DfJmyg9l6Sc3ASIF1q2G', 'rmJEE4bFWpPIrtO8moNY', 'UODOEihlSRK2ZXbuS1Fy', 'pn4ps6dOCEVeVJZ6iVWJ', '0kHti3jkfjNYEOdiqaFM', 'qGKTUO71dOoWlFa9ST4G', 'U55CdeaVBg6IsXnJUSc8', 'UnNL2WGFnqJmdLsKENIk', 'cSoODVpMKhGnpTL6xxSn', 'qGcE9rg2qcrD0fzbfEW8', 'bN7bygWuMBeyXkF2liKm', 'DfJmyg9l6Sc3ASIF1q2G', 'tb8vqOKlRMtbAP8KExqW', 'rzTNvaLwKIJHBkXdBKx3', 'Hz9hXk66kqDCSU2jublS', 'N3y7yDC3znfIWxDuf6Tw']",1
bb787dc237055fb7e3d230a4235483a0,"Arroz, pasta y otros cereales",0,1.6,15.0,8.0,9.0,44.0,18.0,347.0,0.03,"['Up3ptImpfC9sjAogdgUw', 'qGKTUO71dOoWlFa9ST4G']",0
70222f50bdf1b18b9bb984c6a3f2e897,Cacao y chocolate,0,20.0,50.0,33.0,1.0,7.1,7.8,463.0,0.0,"['UQsN3ErKH1r9cwGhVqaY', 'UODOEihlSRK2ZXbuS1Fy', 'hM2cTJWb3GFqgK4reyTX', 'bN7bygWuMBeyXkF2liKm']",1
fb9929243177d944f43751a77ca67417,Cacao y chocolate,0,23.0,49.0,37.0,47.0,4.8,0.0,561.0,0.03,"['1td50V0ztIZjCjIxqRjU', 'UQsN3ErKH1r9cwGhVqaY', 'B9IGYqzjMiOh1ewBbTcX', 'UODOEihlSRK2ZXbuS1Fy', 'pn4ps6dOCEVeVJZ6iVWJ', 'Ufw4h8raTqikRfE9Gbda']",1
2111c62a95874bfd4fdb080d6e2029da,Pizzas,0,4.0,22.4,8.0,3.4,10.4,0.0,208.0,0.95,"['nJsnpHiBOUfvj5itad3B', '7dTKaDhQYCelTZY0ly0n', 'ROfehrwP1oUXP3VOCmKc', 'cSoODVpMKhGnpTL6xxSn', 'iSH3Yt41hWIoHUidVRA6', '9oPPPmx4ARqGe973UXtL', '0kHti3jkfjNYEOdiqaFM', '1td50V0ztIZjCjIxqRjU', '8IjrNQjQcn7pLd42pqzL', '1d9yVz2IDUcPQe8kvDZA', '3KwvXwubLage6x0tKwdw', 'HQ4WLUMWqfxTsDmFZjIF', 'nMeNkwMKqcFEHBohnviQ', 'I5MmErPR3Ctyi8gaFhbU', 'ZzH2C4Ue8AdL9pr0cFHq', '7JEjpiMZSySGwZgG2zcT', '8iM0wYtwcOGnCGastybU', 'SsGVl58CVMjshl0XPaQd', 'MQpIwugBJhNOSeQt6oEs', 'D0ceodyD76ErVIyhnHSj', 'rV4Ay3IYTiytaBzLOBSs', 'DfJmyg9l6Sc3ASIF1q2G', 'UODOEihlSRK2ZXbuS1Fy', 'rmJEE4bFWpPIrtO8moNY', 'Ie95EHQVta3YjrSR1NIV', 'tb8vqOKlRMtbAP8KExqW', 'TFlTjzT7eDwS6KGDZsBe', 'r3leHPdAWlXoeSUfJFge', 'thLtmPEdPvLEedwSGkR6', 'wrtEyOmECmLGLSvh8lfU', '1MFMVjvMYtX0kopMnMxd']",1
d95e254f475d053b221522222b3223f3,Yogures,0,2.3,15.0,3.5,15.0,3.5,0.0,106.0,0.15,"['sG2ApLdn0OnEW3OaCMys', '1td50V0ztIZjCjIxqRjU', 'XzlwgzxTvDecP52n0pqc', 'NisH8mBJMAO8xgyR4NSN', 'UODOEihlSRK2ZXbuS1Fy', 'nMeNkwMKqcFEHBohnviQ']",1
21c5cdfe768ab2fa7b92b6b75e1c947b,Cereales de desayuno,0,4.6,64.0,16.0,25.0,6.5,7.6,440.0,0.31,"['gHQ6knP21gkCGJtqGETM', 'r78ypyFUjhINe9HUxySZ', 'nJsnpHiBOUfvj5itad3B', 'owowp3fLxAx8x6ETQnfH', '6H2R437ysWATXbrS9WqS', '1td50V0ztIZjCjIxqRjU', '0kHti3jkfjNYEOdiqaFM', 'UODOEihlSRK2ZXbuS1Fy', 'TFlTjzT7eDwS6KGDZsBe', 'nVIDbwpG7Un6cp9w2MAk', 'dMedtVT8tZZfi6wJPoyW', 'p3novWCqCuVpqet6B5tb', 'a4JDEBzFpGZIPM4sYQmd', 'I0Sz8kf1WV740Kzf6g7n', 'jyjIVgbQezggRMPGCjcT', '9Vj8C6b9Lf4QGvs2mLNn', 'CwbG6Y0qQpkNTfVJKkF4', 'Jp4Qsm5iCaJcu74tYYFB', 'SDdpfhRqlXCHHt3J2GAy', 'vgc3WxSLqWIxYD6dKw4v', '4vIHUwcMtS6Ld4M8ZlI3', 'ESal3ZuhiWjbJeXFQZmO', 'I5MmErPR3Ctyi8gaFhbU', 'd3eo9tc3Cdb6ZGfiOebI', 'W4ocjYzOxEoe3yg4qyxR', 'syLeHxtae8IXLxe6EqLk', 'tb8vqOKlRMtbAP8KExqW', 'A0cz1on2gjbMeAW0uBha', 'rmJEE4bFWpPIrtO8moNY', 'uSkDiwecXa0V0llv43sW', 'N3y7yDC3znfIWxDuf6Tw', 'r3leHPdAWlXoeSUfJFge', 'pjqW1aLUdR6Aa7wJILLo', '3DzPdSNlGRMilGx3ME6J', 'EH1NHYoMbk1XL13FJn9D']",1
1afc50955e84926f9225e5999db28806,Cacao y chocolate,0,23.0,47.6,35.9,27.1,11.8,2.0,561.0,0.01,"['bN7bygWuMBeyXkF2liKm', '1td50V0ztIZjCjIxqRjU', 'UODOEihlSRK2ZXbuS1Fy', 'BMgDEqiWB8yK08Ppr4W7', 'Ufw4h8raTqikRfE9Gbda']",1
